Date;Antenna;Data;Time (secs)
Wed Aug 27 15:04:50 2008; TP Ant 1;178507.0469;2385
Wed Aug 27 15:04:51 2008; TP Ant 1;177410.3125;2386
Wed Aug 27 15:04:52 2008; TP Ant 1;178146.2188;2387
Wed Aug 27 15:04:53 2008; TP Ant 1;179165.0625;2388
Wed Aug 27 15:04:54 2008; TP Ant 1;177988.0781;2389
Wed Aug 27 15:04:55 2008; TP Ant 1;178756.4063;2390
Wed Aug 27 15:04:56 2008; TP Ant 1;179616.375;2391
Wed Aug 27 15:04:57 2008; TP Ant 1;179920.3594;2392
Wed Aug 27 15:04:58 2008; TP Ant 1;178190.9688;2393
Wed Aug 27 15:04:59 2008; TP Ant 1;178368.25;2394
Wed Aug 27 15:05:00 2008; TP Ant 1;177599.2344;2395
Wed Aug 27 15:05:01 2008; TP Ant 1;178553.7188;2396
Wed Aug 27 15:05:02 2008; TP Ant 1;181062.125;2397
Wed Aug 27 15:05:03 2008; TP Ant 1;180274.25;2398
Wed Aug 27 15:05:04 2008; TP Ant 1;179275.6563;2399
Wed Aug 27 15:05:05 2008; TP Ant 1;178595.875;2400
Wed Aug 27 15:05:06 2008; TP Ant 1;180324.375;2401
Wed Aug 27 15:05:07 2008; TP Ant 1;180878.4375;2402
Wed Aug 27 15:05:08 2008; TP Ant 1;179023.7188;2403
Wed Aug 27 15:05:09 2008; TP Ant 1;179863.0625;2404
Wed Aug 27 15:05:10 2008; TP Ant 1;181537.3438;2405
Wed Aug 27 15:05:11 2008; TP Ant 1;178804.1406;2406
Wed Aug 27 15:05:12 2008; TP Ant 1;179550.4688;2407
Wed Aug 27 15:05:13 2008; TP Ant 1;178964.6875;2408
Wed Aug 27 15:05:14 2008; TP Ant 1;177155.2031;2409
Wed Aug 27 15:05:15 2008; TP Ant 1;176965.4063;2410
Wed Aug 27 15:05:16 2008; TP Ant 1;177573.7188;2411
Wed Aug 27 15:05:17 2008; TP Ant 1;177279.2969;2412
Wed Aug 27 15:05:18 2008; TP Ant 1;177908.5313;2413
Wed Aug 27 15:05:19 2008; TP Ant 1;177595.3594;2414
Wed Aug 27 15:05:20 2008; TP Ant 1;177682.8125;2415
Wed Aug 27 15:05:21 2008; TP Ant 1;177732.8438;2416
Wed Aug 27 15:05:22 2008; TP Ant 1;175868.3906;2417
Wed Aug 27 15:05:23 2008; TP Ant 1;176192.6875;2418
Wed Aug 27 15:05:24 2008; TP Ant 1;177089.75;2419
Wed Aug 27 15:05:25 2008; TP Ant 1;175307.5781;2420
Wed Aug 27 15:05:26 2008; TP Ant 1;176198.5156;2421
Wed Aug 27 15:05:27 2008; TP Ant 1;177179.25;2422
Wed Aug 27 15:05:28 2008; TP Ant 1;175506.5313;2423
Wed Aug 27 15:05:29 2008; TP Ant 1;176743.6875;2424
Wed Aug 27 15:05:30 2008; TP Ant 1;176472.5469;2425
Wed Aug 27 15:05:31 2008; TP Ant 1;177143.4688;2426
Wed Aug 27 15:05:32 2008; TP Ant 1;177739.625;2427
Wed Aug 27 15:05:33 2008; TP Ant 1;177295.9844;2428
Wed Aug 27 15:05:34 2008; TP Ant 1;177408.2969;2429
Wed Aug 27 15:05:35 2008; TP Ant 1;177937.7188;2430
Wed Aug 27 15:05:36 2008; TP Ant 1;178188.7813;2431
Wed Aug 27 15:05:37 2008; TP Ant 1;177807.125;2432
Wed Aug 27 15:05:38 2008; TP Ant 1;176451.7188;2433
Wed Aug 27 15:05:39 2008; TP Ant 1;177351.4844;2434
Wed Aug 27 15:05:40 2008; TP Ant 1;177699.3125;2435
Wed Aug 27 15:05:41 2008; TP Ant 1;176788.6875;2436
Wed Aug 27 15:05:42 2008; TP Ant 1;177375.375;2437
Wed Aug 27 15:05:43 2008; TP Ant 1;178066.6406;2438
Wed Aug 27 15:05:44 2008; TP Ant 1;176282.3438;2439
Wed Aug 27 15:05:45 2008; TP Ant 1;178136.3438;2440
Wed Aug 27 15:05:46 2008; TP Ant 1;178119.5938;2441
Wed Aug 27 15:05:47 2008; TP Ant 1;176978.4063;2442
Wed Aug 27 15:05:48 2008; TP Ant 1;176154.1563;2443
Wed Aug 27 15:05:49 2008; TP Ant 1;177171.1563;2444
Wed Aug 27 15:05:50 2008; TP Ant 1;175623.4688;2445
Wed Aug 27 15:05:51 2008; TP Ant 1;176849.7188;2446
Wed Aug 27 15:05:52 2008; TP Ant 1;175865.3125;2447
Wed Aug 27 15:05:53 2008; TP Ant 1;177516.7188;2448
Wed Aug 27 15:05:54 2008; TP Ant 1;177071.6875;2449
Wed Aug 27 15:05:55 2008; TP Ant 1;177832.875;2450
Wed Aug 27 15:05:56 2008; TP Ant 1;176690.3906;2451
Wed Aug 27 15:05:57 2008; TP Ant 1;177921.7969;2452
Wed Aug 27 15:05:58 2008; TP Ant 1;178510.5313;2453
Wed Aug 27 15:05:59 2008; TP Ant 1;178559.3438;2454
Wed Aug 27 15:06:00 2008; TP Ant 1;176294.9688;2455
Wed Aug 27 15:06:01 2008; TP Ant 1;176429.2188;2456
Wed Aug 27 15:06:02 2008; TP Ant 1;175816.2813;2457
Wed Aug 27 15:06:03 2008; TP Ant 1;175454.5938;2458
Wed Aug 27 15:06:04 2008; TP Ant 1;176244.1875;2459
Wed Aug 27 15:06:05 2008; TP Ant 1;176368;2460
Wed Aug 27 15:06:06 2008; TP Ant 1;175362.7031;2461
Wed Aug 27 15:06:07 2008; TP Ant 1;174503;2462
Wed Aug 27 15:06:08 2008; TP Ant 1;175571.6406;2463
Wed Aug 27 15:06:09 2008; TP Ant 1;173881.0625;2464
Wed Aug 27 15:06:10 2008; TP Ant 1;174545.6875;2465
Wed Aug 27 15:06:11 2008; TP Ant 1;175406.625;2466
Wed Aug 27 15:06:12 2008; TP Ant 1;174946.25;2467
Wed Aug 27 15:06:13 2008; TP Ant 1;174721.0625;2468
Wed Aug 27 15:06:14 2008; TP Ant 1;174831.0313;2469
Wed Aug 27 15:06:15 2008; TP Ant 1;173569.75;2470
Wed Aug 27 15:06:16 2008; TP Ant 1;174694.3438;2471
Wed Aug 27 15:06:17 2008; TP Ant 1;174396.2813;2472
Wed Aug 27 15:06:18 2008; TP Ant 1;174064.2969;2473
Wed Aug 27 15:06:19 2008; TP Ant 1;174709.9375;2474
Wed Aug 27 15:06:20 2008; TP Ant 1;173918.1406;2475
Wed Aug 27 15:06:21 2008; TP Ant 1;173136.0781;2476
Wed Aug 27 15:06:22 2008; TP Ant 1;174924.8125;2477
Wed Aug 27 15:06:23 2008; TP Ant 1;173776.0313;2478
Wed Aug 27 15:06:24 2008; TP Ant 1;175586.6563;2479
Wed Aug 27 15:06:25 2008; TP Ant 1;175745.75;2480
Wed Aug 27 15:06:26 2008; TP Ant 1;175363.8438;2481
Wed Aug 27 15:06:27 2008; TP Ant 1;174626.5469;2482
Wed Aug 27 15:06:28 2008; TP Ant 1;173958.5313;2483
Wed Aug 27 15:06:29 2008; TP Ant 1;173608.3125;2484
Wed Aug 27 15:06:30 2008; TP Ant 1;175161.375;2485
Wed Aug 27 15:06:31 2008; TP Ant 1;175108.6094;2486
Wed Aug 27 15:06:32 2008; TP Ant 1;173981.3438;2487
Wed Aug 27 15:06:33 2008; TP Ant 1;173239.375;2488
Wed Aug 27 15:06:34 2008; TP Ant 1;172424.75;2489
Wed Aug 27 15:06:35 2008; TP Ant 1;173154.0156;2490
Wed Aug 27 15:06:36 2008; TP Ant 1;173635.1719;2491
Wed Aug 27 15:06:37 2008; TP Ant 1;174869.6875;2492
Wed Aug 27 15:06:38 2008; TP Ant 1;173135.9375;2493
Wed Aug 27 15:06:39 2008; TP Ant 1;173955.1094;2494
Wed Aug 27 15:06:40 2008; TP Ant 1;173697.125;2495
Wed Aug 27 15:06:41 2008; TP Ant 1;172924.6563;2496
Wed Aug 27 15:06:42 2008; TP Ant 1;173475.4844;2497
Wed Aug 27 15:06:43 2008; TP Ant 1;173035.875;2498
Wed Aug 27 15:06:44 2008; TP Ant 1;172760.4375;2499
Wed Aug 27 15:06:45 2008; TP Ant 1;173254.6719;2500
Wed Aug 27 15:06:46 2008; TP Ant 1;173344.0469;2501
Wed Aug 27 15:06:47 2008; TP Ant 1;173117.5781;2502
Wed Aug 27 15:06:48 2008; TP Ant 1;173523.3594;2503
Wed Aug 27 15:06:49 2008; TP Ant 1;172963;2504
Wed Aug 27 15:06:50 2008; TP Ant 1;171509.2813;2505
Wed Aug 27 15:06:51 2008; TP Ant 1;171185.0625;2506
Wed Aug 27 15:06:52 2008; TP Ant 1;171827.0313;2507
Wed Aug 27 15:06:53 2008; TP Ant 1;170947.8281;2508
Wed Aug 27 15:06:54 2008; TP Ant 1;172355.7344;2509
Wed Aug 27 15:06:55 2008; TP Ant 1;171913.5313;2510
Wed Aug 27 15:06:56 2008; TP Ant 1;171745.3438;2511
Wed Aug 27 15:06:57 2008; TP Ant 1;172493.125;2512
Wed Aug 27 15:06:58 2008; TP Ant 1;172467.5625;2513
Wed Aug 27 15:06:59 2008; TP Ant 1;175000.8281;2514
Wed Aug 27 15:07:00 2008; TP Ant 1;171938.5625;2515
Wed Aug 27 15:07:01 2008; TP Ant 1;174707.5625;2516
Wed Aug 27 15:07:02 2008; TP Ant 1;172375.9375;2517
Wed Aug 27 15:07:03 2008; TP Ant 1;172535.2031;2518
Wed Aug 27 15:07:04 2008; TP Ant 1;172688.4688;2519
Wed Aug 27 15:07:05 2008; TP Ant 1;172899.625;2520
Wed Aug 27 15:07:06 2008; TP Ant 1;172911.75;2521
Wed Aug 27 15:07:07 2008; TP Ant 1;171683.1094;2522
Wed Aug 27 15:07:08 2008; TP Ant 1;170502.4375;2523
Wed Aug 27 15:07:09 2008; TP Ant 1;171654.6094;2524
Wed Aug 27 15:07:10 2008; TP Ant 1;171223.1094;2525
Wed Aug 27 15:07:11 2008; TP Ant 1;172221.9063;2526
Wed Aug 27 15:07:12 2008; TP Ant 1;171680.8281;2527
Wed Aug 27 15:07:13 2008; TP Ant 1;170864.8438;2528
Wed Aug 27 15:07:14 2008; TP Ant 1;170464.25;2529
Wed Aug 27 15:07:15 2008; TP Ant 1;170004.7813;2530
Wed Aug 27 15:07:16 2008; TP Ant 1;170188.8594;2531
Wed Aug 27 15:07:17 2008; TP Ant 1;171374.375;2532
Wed Aug 27 15:07:18 2008; TP Ant 1;170509.9531;2533
Wed Aug 27 15:07:19 2008; TP Ant 1;171235.3125;2534
Wed Aug 27 15:07:20 2008; TP Ant 1;171491.4219;2535
Wed Aug 27 15:07:21 2008; TP Ant 1;171850.7344;2536
Wed Aug 27 15:07:22 2008; TP Ant 1;171376.6875;2537
Wed Aug 27 15:07:23 2008; TP Ant 1;172330.5625;2538
Wed Aug 27 15:07:24 2008; TP Ant 1;168915.0938;2539
Wed Aug 27 15:07:25 2008; TP Ant 1;171387.5625;2540
Wed Aug 27 15:07:26 2008; TP Ant 1;171595.8438;2541
Wed Aug 27 15:07:27 2008; TP Ant 1;171470.625;2542
Wed Aug 27 15:07:28 2008; TP Ant 1;171696.0156;2543
Wed Aug 27 15:07:29 2008; TP Ant 1;171243.0938;2544
Wed Aug 27 15:07:30 2008; TP Ant 1;171409.375;2545
Wed Aug 27 15:07:31 2008; TP Ant 1;170673.9844;2546
Wed Aug 27 15:07:32 2008; TP Ant 1;170616.25;2547
Wed Aug 27 15:07:33 2008; TP Ant 1;170529.7813;2548
Wed Aug 27 15:07:34 2008; TP Ant 1;170441.5;2549
Wed Aug 27 15:07:35 2008; TP Ant 1;169724.6875;2550
Wed Aug 27 15:07:36 2008; TP Ant 1;168928.4375;2551
Wed Aug 27 15:07:37 2008; TP Ant 1;169853;2552
Wed Aug 27 15:07:38 2008; TP Ant 1;169637.3438;2553
Wed Aug 27 15:07:39 2008; TP Ant 1;168188.5625;2554
Wed Aug 27 15:07:40 2008; TP Ant 1;169203.1719;2555
Wed Aug 27 15:07:41 2008; TP Ant 1;168453.625;2556
Wed Aug 27 15:07:42 2008; TP Ant 1;168656.375;2557
Wed Aug 27 15:07:43 2008; TP Ant 1;170018.3125;2558
Wed Aug 27 15:07:44 2008; TP Ant 1;170005.75;2559
Wed Aug 27 15:07:45 2008; TP Ant 1;169547.4063;2560
Wed Aug 27 15:07:46 2008; TP Ant 1;169548.9531;2561
Wed Aug 27 15:07:47 2008; TP Ant 1;169999.25;2562
Wed Aug 27 15:07:48 2008; TP Ant 1;168742.625;2563
Wed Aug 27 15:07:49 2008; TP Ant 1;169674.8438;2564
Wed Aug 27 15:07:50 2008; TP Ant 1;169202.8438;2565
Wed Aug 27 15:07:51 2008; TP Ant 1;167273.1875;2566
Wed Aug 27 15:07:52 2008; TP Ant 1;167185.9219;2567
Wed Aug 27 15:07:53 2008; TP Ant 1;166799.6563;2568
Wed Aug 27 15:07:54 2008; TP Ant 1;168490.3125;2569
Wed Aug 27 15:07:55 2008; TP Ant 1;167298.9063;2570
Wed Aug 27 15:07:56 2008; TP Ant 1;168116.0469;2571
Wed Aug 27 15:07:57 2008; TP Ant 1;169119;2572
Wed Aug 27 15:07:58 2008; TP Ant 1;169334.8438;2573
Wed Aug 27 15:07:59 2008; TP Ant 1;168382.2031;2574
Wed Aug 27 15:08:00 2008; TP Ant 1;166092.875;2575
Wed Aug 27 15:08:01 2008; TP Ant 1;167266.3594;2576
Wed Aug 27 15:08:02 2008; TP Ant 1;166205.8281;2577
Wed Aug 27 15:08:03 2008; TP Ant 1;167571.7188;2578
Wed Aug 27 15:08:04 2008; TP Ant 1;167089.4063;2579
Wed Aug 27 15:08:05 2008; TP Ant 1;165426.7031;2580
Wed Aug 27 15:08:06 2008; TP Ant 1;167277.1875;2581
Wed Aug 27 15:08:07 2008; TP Ant 1;167012.1875;2582
Wed Aug 27 15:08:08 2008; TP Ant 1;166890.9063;2583
Wed Aug 27 15:08:09 2008; TP Ant 1;168394.9531;2584
Wed Aug 27 15:08:10 2008; TP Ant 1;166635.1719;2585
Wed Aug 27 15:08:11 2008; TP Ant 1;167283.125;2586
Wed Aug 27 15:08:12 2008; TP Ant 1;166864.3438;2587
Wed Aug 27 15:08:13 2008; TP Ant 1;166725.2188;2588
Wed Aug 27 15:08:14 2008; TP Ant 1;167051.7188;2589
Wed Aug 27 15:08:15 2008; TP Ant 1;167788.4219;2590
Wed Aug 27 15:08:16 2008; TP Ant 1;167566.9063;2591
Wed Aug 27 15:08:17 2008; TP Ant 1;166338.75;2592
Wed Aug 27 15:08:18 2008; TP Ant 1;166522.9063;2593
Wed Aug 27 15:08:19 2008; TP Ant 1;166709.125;2594
Wed Aug 27 15:08:20 2008; TP Ant 1;167149.5781;2595
Wed Aug 27 15:08:21 2008; TP Ant 1;166170.3281;2596
Wed Aug 27 15:08:22 2008; TP Ant 1;167305.3906;2597
Wed Aug 27 15:08:23 2008; TP Ant 1;166934.4375;2598
Wed Aug 27 15:08:24 2008; TP Ant 1;168789.7656;2599
Wed Aug 27 15:08:25 2008; TP Ant 1;168416.8125;2600
Wed Aug 27 15:08:26 2008; TP Ant 1;166741.5156;2601
Wed Aug 27 15:08:27 2008; TP Ant 1;166483.625;2602
Wed Aug 27 15:08:28 2008; TP Ant 1;166162.625;2603
Wed Aug 27 15:08:29 2008; TP Ant 1;167440.3906;2604
Wed Aug 27 15:08:30 2008; TP Ant 1;167192.2813;2605
Wed Aug 27 15:08:31 2008; TP Ant 1;167978.4063;2606
Wed Aug 27 15:08:32 2008; TP Ant 1;167555.6875;2607
Wed Aug 27 15:08:33 2008; TP Ant 1;168221.1563;2608
Wed Aug 27 15:08:34 2008; TP Ant 1;165681.375;2609
Wed Aug 27 15:08:35 2008; TP Ant 1;164656.6406;2610
Wed Aug 27 15:08:36 2008; TP Ant 1;165614.3125;2611
Wed Aug 27 15:08:37 2008; TP Ant 1;166508.75;2612
Wed Aug 27 15:08:38 2008; TP Ant 1;166403.75;2613
Wed Aug 27 15:08:39 2008; TP Ant 1;165552.6563;2614
Wed Aug 27 15:08:40 2008; TP Ant 1;165973.1563;2615
Wed Aug 27 15:08:41 2008; TP Ant 1;166276.75;2616
Wed Aug 27 15:08:42 2008; TP Ant 1;166098.7188;2617
Wed Aug 27 15:08:43 2008; TP Ant 1;165916.2656;2618
Wed Aug 27 15:08:44 2008; TP Ant 1;165482.75;2619
Wed Aug 27 15:08:45 2008; TP Ant 1;165195.9844;2620
Wed Aug 27 15:08:46 2008; TP Ant 1;164790.6563;2621
Wed Aug 27 15:08:47 2008; TP Ant 1;164608.8125;2622
Wed Aug 27 15:08:48 2008; TP Ant 1;164685.7031;2623
Wed Aug 27 15:08:49 2008; TP Ant 1;165160.5469;2624
Wed Aug 27 15:08:50 2008; TP Ant 1;163716.6563;2625
Wed Aug 27 15:08:51 2008; TP Ant 1;164508.6875;2626
Wed Aug 27 15:08:52 2008; TP Ant 1;163614.8594;2627
Wed Aug 27 15:08:53 2008; TP Ant 1;164132.8438;2628
Wed Aug 27 15:08:54 2008; TP Ant 1;163933.3438;2629
Wed Aug 27 15:08:55 2008; TP Ant 1;164075.75;2630
Wed Aug 27 15:08:56 2008; TP Ant 1;163559.375;2631
Wed Aug 27 15:08:57 2008; TP Ant 1;164406;2632
Wed Aug 27 15:08:58 2008; TP Ant 1;163576.0156;2633
Wed Aug 27 15:08:59 2008; TP Ant 1;164170.6094;2634
Wed Aug 27 15:09:00 2008; TP Ant 1;164203.1406;2635
Wed Aug 27 15:09:01 2008; TP Ant 1;164136.6875;2636
Wed Aug 27 15:09:02 2008; TP Ant 1;163263.25;2637
Wed Aug 27 15:09:03 2008; TP Ant 1;163573.2969;2638
Wed Aug 27 15:09:04 2008; TP Ant 1;163810.7031;2639
Wed Aug 27 15:09:05 2008; TP Ant 1;163520.9688;2640
Wed Aug 27 15:09:06 2008; TP Ant 1;164441.2656;2641
Wed Aug 27 15:09:07 2008; TP Ant 1;163651.75;2642
Wed Aug 27 15:09:08 2008; TP Ant 1;161663.8438;2643
Wed Aug 27 15:09:09 2008; TP Ant 1;162120.3125;2644
Wed Aug 27 15:09:10 2008; TP Ant 1;162338.3281;2645
Wed Aug 27 15:09:11 2008; TP Ant 1;161702.0625;2646
Wed Aug 27 15:09:12 2008; TP Ant 1;162084.5;2647
Wed Aug 27 15:09:13 2008; TP Ant 1;162708.4375;2648
Wed Aug 27 15:09:14 2008; TP Ant 1;159811.2656;2649
Wed Aug 27 15:09:15 2008; TP Ant 1;161974.0313;2650
Wed Aug 27 15:09:16 2008; TP Ant 1;161296.5469;2651
Wed Aug 27 15:09:17 2008; TP Ant 1;162043.8281;2652
Wed Aug 27 15:09:18 2008; TP Ant 1;161444.5938;2653
Wed Aug 27 15:09:19 2008; TP Ant 1;162055.25;2654
Wed Aug 27 15:09:20 2008; TP Ant 1;160407.1563;2655
Wed Aug 27 15:09:21 2008; TP Ant 1;160841.6563;2656
Wed Aug 27 15:09:22 2008; TP Ant 1;160522.125;2657
Wed Aug 27 15:09:23 2008; TP Ant 1;160743.0313;2658
Wed Aug 27 15:09:24 2008; TP Ant 1;161775.7813;2659
Wed Aug 27 15:09:25 2008; TP Ant 1;160642.2813;2660
Wed Aug 27 15:09:26 2008; TP Ant 1;160522.3125;2661
Wed Aug 27 15:09:27 2008; TP Ant 1;161016.4844;2662
Wed Aug 27 15:09:28 2008; TP Ant 1;162170.4063;2663
Wed Aug 27 15:09:29 2008; TP Ant 1;161498.5156;2664
Wed Aug 27 15:09:30 2008; TP Ant 1;161682.5156;2665
Wed Aug 27 15:09:31 2008; TP Ant 1;163187.8125;2666
Wed Aug 27 15:09:32 2008; TP Ant 1;163077.0625;2667
Wed Aug 27 15:09:33 2008; TP Ant 1;162186.4375;2668
Wed Aug 27 15:09:34 2008; TP Ant 1;162119.9688;2669
Wed Aug 27 15:09:35 2008; TP Ant 1;161750.8906;2670
Wed Aug 27 15:09:36 2008; TP Ant 1;161294.0938;2671
Wed Aug 27 15:09:37 2008; TP Ant 1;161263.4688;2672
Wed Aug 27 15:09:38 2008; TP Ant 1;161316.1875;2673
Wed Aug 27 15:09:39 2008; TP Ant 1;161530.7344;2674
Wed Aug 27 15:09:40 2008; TP Ant 1;160745.5;2675
Wed Aug 27 15:09:41 2008; TP Ant 1;161901.9063;2676
Wed Aug 27 15:09:42 2008; TP Ant 1;161842.9219;2677
Wed Aug 27 15:09:43 2008; TP Ant 1;160730.5625;2678
Wed Aug 27 15:09:44 2008; TP Ant 1;159809.3281;2679
Wed Aug 27 15:09:45 2008; TP Ant 1;160304.875;2680
Wed Aug 27 15:09:46 2008; TP Ant 1;160643.0625;2681
Wed Aug 27 15:09:47 2008; TP Ant 1;160164.2188;2682
Wed Aug 27 15:09:48 2008; TP Ant 1;160527.8125;2683
Wed Aug 27 15:09:49 2008; TP Ant 1;160352.9063;2684
Wed Aug 27 15:09:50 2008; TP Ant 1;159571;2685
Wed Aug 27 15:09:51 2008; TP Ant 1;159547.4375;2686
Wed Aug 27 15:09:52 2008; TP Ant 1;159008.9688;2687
Wed Aug 27 15:09:53 2008; TP Ant 1;158232.2813;2688
Wed Aug 27 15:09:54 2008; TP Ant 1;159599.6875;2689
Wed Aug 27 15:09:55 2008; TP Ant 1;159075.8125;2690
Wed Aug 27 15:09:56 2008; TP Ant 1;158911.2969;2691
Wed Aug 27 15:09:57 2008; TP Ant 1;158555.4219;2692
Wed Aug 27 15:09:58 2008; TP Ant 1;160456.5156;2693
Wed Aug 27 15:09:59 2008; TP Ant 1;159540.4688;2694
Wed Aug 27 15:10:00 2008; TP Ant 1;159960.7188;2695
Wed Aug 27 15:10:01 2008; TP Ant 1;160678.9375;2696
Wed Aug 27 15:10:02 2008; TP Ant 1;160192.5938;2697
Wed Aug 27 15:10:03 2008; TP Ant 1;159292.7656;2698
Wed Aug 27 15:10:04 2008; TP Ant 1;158022.3438;2699
Wed Aug 27 15:10:05 2008; TP Ant 1;158536.7031;2700
Wed Aug 27 15:10:06 2008; TP Ant 1;158951.8125;2701
Wed Aug 27 15:10:07 2008; TP Ant 1;159128.4063;2702
Wed Aug 27 15:10:08 2008; TP Ant 1;159029.9375;2703
Wed Aug 27 15:10:09 2008; TP Ant 1;160050.5;2704
Wed Aug 27 15:10:10 2008; TP Ant 1;159188.1563;2705
Wed Aug 27 15:10:11 2008; TP Ant 1;157966.1563;2706
Wed Aug 27 15:10:12 2008; TP Ant 1;157149;2707
Wed Aug 27 15:10:13 2008; TP Ant 1;158321.9844;2708
Wed Aug 27 15:10:14 2008; TP Ant 1;158229.1406;2709
Wed Aug 27 15:10:15 2008; TP Ant 1;158292.2813;2710
Wed Aug 27 15:10:16 2008; TP Ant 1;156643.4063;2711
Wed Aug 27 15:10:17 2008; TP Ant 1;157487.6094;2712
Wed Aug 27 15:10:18 2008; TP Ant 1;158542.7031;2713
Wed Aug 27 15:10:19 2008; TP Ant 1;157371.1563;2714
Wed Aug 27 15:10:20 2008; TP Ant 1;157257.4219;2715
Wed Aug 27 15:10:21 2008; TP Ant 1;157437.75;2716
Wed Aug 27 15:10:22 2008; TP Ant 1;156213.9063;2717
Wed Aug 27 15:10:23 2008; TP Ant 1;157096.5781;2718
Wed Aug 27 15:10:24 2008; TP Ant 1;157869.4063;2719
Wed Aug 27 15:10:25 2008; TP Ant 1;157890.3438;2720
Wed Aug 27 15:10:26 2008; TP Ant 1;157467.9219;2721
Wed Aug 27 15:10:27 2008; TP Ant 1;158738.6094;2722
Wed Aug 27 15:10:28 2008; TP Ant 1;158488.875;2723
Wed Aug 27 15:10:29 2008; TP Ant 1;157766.1406;2724
Wed Aug 27 15:10:30 2008; TP Ant 1;157188.5781;2725
Wed Aug 27 15:10:31 2008; TP Ant 1;158560.9063;2726
Wed Aug 27 15:10:32 2008; TP Ant 1;156955.3125;2727
Wed Aug 27 15:10:33 2008; TP Ant 1;157293.9375;2728
Wed Aug 27 15:10:34 2008; TP Ant 1;157506.4375;2729
Wed Aug 27 15:10:35 2008; TP Ant 1;158494.3281;2730
Wed Aug 27 15:10:36 2008; TP Ant 1;156630.0313;2731
Wed Aug 27 15:10:37 2008; TP Ant 1;157202.875;2732
Wed Aug 27 15:10:38 2008; TP Ant 1;158542.9375;2733
Wed Aug 27 15:10:39 2008; TP Ant 1;157346.7813;2734
Wed Aug 27 15:10:40 2008; TP Ant 1;157654.6875;2735
Wed Aug 27 15:10:41 2008; TP Ant 1;155866.5313;2736
Wed Aug 27 15:10:42 2008; TP Ant 1;155150.7188;2737
Wed Aug 27 15:10:43 2008; TP Ant 1;155129.4688;2738
Wed Aug 27 15:10:44 2008; TP Ant 1;156227.25;2739
Wed Aug 27 15:10:45 2008; TP Ant 1;156958.875;2740
Wed Aug 27 15:10:46 2008; TP Ant 1;154796.9844;2741
Wed Aug 27 15:10:47 2008; TP Ant 1;154154.0625;2742
Wed Aug 27 15:10:48 2008; TP Ant 1;154419.4531;2743
Wed Aug 27 15:10:49 2008; TP Ant 1;155131.3125;2744
Wed Aug 27 15:10:50 2008; TP Ant 1;155379.5469;2745
Wed Aug 27 15:10:51 2008; TP Ant 1;155017.3438;2746
Wed Aug 27 15:10:52 2008; TP Ant 1;154024.0625;2747
Wed Aug 27 15:10:53 2008; TP Ant 1;153848.0156;2748
Wed Aug 27 15:10:54 2008; TP Ant 1;154635.2813;2749
Wed Aug 27 15:10:55 2008; TP Ant 1;153778.0625;2750
Wed Aug 27 15:10:56 2008; TP Ant 1;154503.4688;2751
Wed Aug 27 15:10:57 2008; TP Ant 1;153075.4375;2752
Wed Aug 27 15:10:58 2008; TP Ant 1;154157.8125;2753
Wed Aug 27 15:10:59 2008; TP Ant 1;153493.5781;2754
Wed Aug 27 15:11:00 2008; TP Ant 1;153661.0156;2755
Wed Aug 27 15:11:01 2008; TP Ant 1;153897.4844;2756
Wed Aug 27 15:11:02 2008; TP Ant 1;154374.4531;2757
Wed Aug 27 15:11:03 2008; TP Ant 1;154233.7031;2758
Wed Aug 27 15:11:04 2008; TP Ant 1;153637.4375;2759
Wed Aug 27 15:11:05 2008; TP Ant 1;154327.4375;2760
Wed Aug 27 15:11:06 2008; TP Ant 1;153126.2813;2761
Wed Aug 27 15:11:07 2008; TP Ant 1;154173.875;2762
Wed Aug 27 15:11:08 2008; TP Ant 1;153296.9375;2763
Wed Aug 27 15:11:09 2008; TP Ant 1;152268;2764
Wed Aug 27 15:11:10 2008; TP Ant 1;153297.125;2765
Wed Aug 27 15:11:11 2008; TP Ant 1;153528.4063;2766
Wed Aug 27 15:11:12 2008; TP Ant 1;153830.5625;2767
Wed Aug 27 15:11:13 2008; TP Ant 1;152733.6406;2768
Wed Aug 27 15:11:14 2008; TP Ant 1;151814.2656;2769
Wed Aug 27 15:11:15 2008; TP Ant 1;152391.6875;2770
Wed Aug 27 15:11:16 2008; TP Ant 1;152969.8594;2771
Wed Aug 27 15:11:17 2008; TP Ant 1;151975.9219;2772
Wed Aug 27 15:11:18 2008; TP Ant 1;152866.7188;2773
Wed Aug 27 15:11:19 2008; TP Ant 1;153047.6094;2774
Wed Aug 27 15:11:20 2008; TP Ant 1;152228.25;2775
Wed Aug 27 15:11:21 2008; TP Ant 1;152268.6563;2776
Wed Aug 27 15:11:22 2008; TP Ant 1;152874.4063;2777
Wed Aug 27 15:11:23 2008; TP Ant 1;152424.2969;2778
Wed Aug 27 15:11:24 2008; TP Ant 1;152084.9063;2779
Wed Aug 27 15:11:25 2008; TP Ant 1;152458.625;2780
Wed Aug 27 15:11:26 2008; TP Ant 1;152961.5938;2781
Wed Aug 27 15:11:27 2008; TP Ant 1;152464.6719;2782
Wed Aug 27 15:11:28 2008; TP Ant 1;152130.1563;2783
Wed Aug 27 15:11:29 2008; TP Ant 1;151847.4688;2784
Wed Aug 27 15:11:30 2008; TP Ant 1;153138.7344;2785
Wed Aug 27 15:11:31 2008; TP Ant 1;150409.9531;2786
